relative_unix	hashed_host_path_query	response_size	time_firstbyte
3140	-1748677651	9999	2.38E-4
3140	1927884062	146777	1.79E-4
3140	-1267454131	21326	2.79E-4
3140	1529044675	76802	2.02E-4
3140	122949021	10870	2.36E-4
3140	1005439340	16134	1.78E-4
3140	568127346	27344	2.61E-4
3140	-2100283005	8572	2.1E-4
3140	1803868716	35445	1.89E-4
3140	-780359003	29702	1.98E-4
3140	539616790	149449	1.83E-4
3140	-940177897	38257	0.350609
3140	-125306364	9733	2.68E-4
3140	993117742	7789	1.89E-4
3140	1844618895	43380	2.89E-4
3140	-1244054245	8944	1.81E-4
3140	1860231824	19776	1.83E-4
3140	1659649382	14949	2.16E-4
3140	2045049641	12489	1.96E-4
3140	688082887	31711	1.78E-4
3140	1631433403	63738	0.272202
3140	1971163653	28138	2.01E-4
3140	31891247	78003	1.86E-4
3140	-365906139	18484	1.96E-4
3140	-1756688664	42708	0.296498
3141	-577012799	51604	1.300761
3141	702049344	116317	1.88E-4
3141	-1913428247	34110	2.55E-4
3141	-1610831232	27191	2.09E-4
3141	-12499862	13780	0.208174
3141	1035810544	17423	1.77E-4
3141	-1885779080	37663	1.78E-4
3141	-2094187183	40411	2.38E-4
3141	-28229546	15221	1.83E-4
3141	-680256402	33838	1.87E-4
3141	-993818054	43365	2.23E-4
3141	-1997678939	8157	0.002661
3141	885738064	117572	2.21E-4
3141	-311432857	6385	1.78E-4
3141	324318896	58522	1.93E-4
3141	589477110	21285	1.94E-4
3141	-1925983843	36180	1.73E-4
3141	966429930	8831	0.307111
3141	-1944803497	32282	2.26E-4
3141	337984870	8858	1.86E-4
3141	-777203917	16180	2.72E-4
3141	-569271621	10411	1.84E-4
3141	-437427619	22448	1.94E-4
3141	1279193480	18445	0.060594
3141	1103144420	15905	0.812164
3141	728569059	24318	1.77E-4
3141	1861416820	59453	1.9E-4
3141	-2110794065	35213	1.99E-4
3141	1775770503	9009	2.79E-4
3141	1244269995	21467	2.32E-4
3141	-434279252	37726	1.85E-4
3141	1573763469	68146	1.98E-4
3141	-1528961784	13030	1.93E-4
3141	-1436382820	102450	2.08E-4
3141	-118244173	9902	0.239567
3141	1690099470	39194	2.03E-4
3141	1067228863	35520	1.75E-4
3141	-1862960936	63667	0.345244
3141	-1925770252	24559	2.19E-4
3141	1306078640	18650	0.221043
3141	133418865	19471	2.07E-4
3141	-6459391	15131	2.94E-4
3141	-2100054932	102223	1.88E-4
3141	2045585931	56810	1.73E-4
3141	1746417762	12140	2.1E-4
3141	-1749296539	47160	1.99E-4
3141	1511759508	11033	1.82E-4
3141	26195956	62823	1.9E-4
3141	322076412	66645	1.96E-4
3141	-412522109	94637	3.04E-4
3141	1572623562	21534	1.81E-4
3141	-1887238961	17696	2.2E-4
3141	-957879109	16413	2.93E-4
3141	485296111	8070	0.297518
3141	2137191705	13307	0.219632
3141	-1350848499	20818	2.14E-4
3141	2055748461	20576	1.98E-4
3141	1132872677	29338	2.89E-4
3141	-1012560771	26007	2.09E-4
3141	1031721419	34679	1.99E-4
3141	1465794955	19572	2.02E-4
3141	-17050393	15403	1.89E-4
3141	1900974585	22439	2.01E-4
3141	-1432267583	80706	1.99E-4
3141	-232148453	16639	2.01E-4
3141	-1491378251	43114	1.91E-4
3141	348509766	12885	2.2E-4
3141	-1121797126	6270	1.81E-4
3141	-1211941243	54105	1.89E-4
3141	-1188213628	12489	2.29E-4
3141	-906543308	26937	2.03E-4
3141	1951875326	10862	0.500454
3141	-662311569	78465	1.88E-4
3141	-1532865638	42670	0.36339
3141	-1024254513	62231	2.07E-4
3141	1385607658	10794	1.76E-4
3141	-1980444502	21441	2.0E-4
3141	754522514	16615	0.573502
3141	1093315859	10702	3.35E-4
3141	1247374748	8108	1.9E-4
3141	1900974585	22439	1.8E-4
3141	809933016	28235	1.72E-4
3141	-1698680747	44068	1.83E-4
3141	-1982909072	28455	2.93E-4
3141	-1932552303	19435	0.366491
3141	675576185	72052	1.93E-4
3141	295987401	14569	1.92E-4
3141	-1350848499	20818	1.73E-4
3141	76739678	41766	1.76E-4
3141	-627418978	55412	1.78E-4
3141	-1854931572	104420	1.9E-4
3141	-704361411	12396	1.92E-4
3141	-106779441	38932	1.86E-4
3141	-1687255264	123242	1.91E-4
3141	-1792015460	6978	1.76E-4
3141	-1299975093	17898	2.91E-4
3142	-1480363209	12214	1.89E-4
3142	1006788781	13622	1.76E-4
3142	-1125550039	16991	0.327218
3142	214348273	19019	2.07E-4
3142	-698827897	37776	3.03E-4
3142	1082892125	12100	2.23E-4
3142	-1731105253	63528	2.24E-4
3142	-1176722720	22963	2.17E-4
3142	-372149273	39182	1.93E-4
3142	-1664605265	25284	1.9E-4
3142	-2032950302	14451	2.08E-4
3142	315970669	17797	0.222524
3142	1313218633	57067	2.0E-4
3142	-1106354218	88372	2.0E-4
3142	-777084107	18343	2.36E-4
3142	-1686878807	9904	1.96E-4
3142	1061554942	19213	1.84E-4
3142	1047769438	28208	1.92E-4
3142	600110308	27922	2.41E-4
3142	47987287	22036	1.8E-4
3142	562191596	38019	1.83E-4
3142	762218189	66711	1.8E-4
3142	26426063	9319	2.01E-4
3142	1523719811	39291	2.01E-4
3142	-1021438888	17735	1.89E-4
3142	1135211276	22386	2.1E-4
3142	913166212	26079	2.7E-4
3142	516216127	16490	2.58E-4
3142	-2084110262	40476	1.91E-4
3142	1775770503	9041	1.022381
3142	-1032635644	10229	1.87E-4
3142	2113619175	13992	0.523977
3142	-1326953705	59849	1.86E-4
3142	-917799005	23267	1.91E-4
3142	928863005	14280	1.95E-4
3142	1151556932	56805	0.107041
3142	-1455002057	30372	1.76E-4
3142	1189625621	18188	1.81E-4
3142	267831333	32004	2.24E-4
3142	1196777274	44126	1.65E-4
3142	1802392433	74873	1.96E-4
3142	-1643931968	16475	0.195832
3142	-1537801574	12456	2.63E-4
3142	1381223303	43440	1.92E-4
3142	-623450673	25893	1.9E-4
3142	-765441075	86493	1.92E-4
3142	-277711481	19653	1.9E-4
3142	523692818	45884	1.77E-4
3142	-1422868181	33384	1.89E-4
3142	1352981116	21002	1.83E-4
3142	294220003	31132	2.33E-4
3142	121256747	94056	1.92E-4
3142	-343386621	27313	0.533587
3142	1548166959	82790	2.01E-4
3142	2083719572	117198	2.01E-4
3142	-1904440490	38938	1.82E-4
3142	2090144708	32633	2.19E-4
3142	1645417363	11311	2.63E-4
3142	167275985	23291	1.87E-4
3142	-1777702425	48747	2.03E-4
3142	-1410762751	20617	3.04E-4
3142	-1023589551	47418	1.97E-4
3142	126842733	8551	2.78E-4
3142	461175210	26965	1.89E-4
3142	1774029283	33852	0.275235
3142	1357334133	9374	1.85E-4
3142	-1485665807	37029	0.2744
3142	280397936	32271	1.86E-4
3142	-1728416303	25415	1.74E-4
3142	-2091013471	21181	2.6E-4
3142	1887439050	49289	2.48E-4
3142	-678042149	122073	1.89E-4
3142	-703345769	8180	2.36E-4
3142	1599056928	34402	1.93E-4
3142	1051795305	83672	1.85E-4
3142	-889510941	37308	0.27439
3142	-1146017494	62618	2.23E-4
3142	-1132457243	47149	3.07E-4
3142	-783290379	13949	2.49E-4
3142	-1792470971	43447	2.53E-4
3142	167379320	17198	1.75E-4
3142	-2124011339	45400	2.83E-4
3142	704447671	42022	1.83E-4
3142	-2057780496	27681	1.68E-4
3142	-1568064704	19398	2.13E-4
3142	1340280873	61574	1.75E-4
3142	-1973294887	11682	1.94E-4
3142	-1301893563	21418	2.2E-4
3142	-1038850270	7911	0.352205
3142	-860982515	51083	2.06E-4
3142	-294333406	9713	1.84E-4
3142	1622467859	144204	2.35E-4
3142	246157635	106796	1.9E-4
3142	-195360068	46406	2.22E-4
3142	1043059125	25181	2.22E-4
3142	-857944513	14542	1.9E-4
3142	-1514847188	12901	1.91E-4
3142	-684807819	29776	1.76E-4
3143	-283943673	80719	2.02E-4
3143	-964443245	19149	0.349704
3143	-1362004647	52618	3.53E-4
3143	-434632220	76631	1.81E-4
3143	1644025917	37492	2.83E-4
3143	-990752686	26453	1.79E-4
3143	1964163938	67353	1.7E-4
3143	1612606015	12684	1.73E-4
3143	1710793789	36253	1.79E-4
3143	-1765963987	18361	2.52E-4
3143	1114317641	46485	2.24E-4
3143	861976036	22575	2.01E-4
3143	-431422328	19275	2.04E-4
3143	893689950	58963	1.84E-4
3143	1624970191	14987	2.01E-4
3143	-332428386	16422	1.84E-4
3143	-554501271	11075	1.94E-4
3143	-252410745	36802	1.81E-4
3143	1304718714	15667	2.07E-4
3143	2010040625	23170	0.203812
3143	-567358260	11437	3.24E-4
3143	-1982408832	10690	1.87E-4
3143	-1393269355	36211	3.15E-4
3143	-1134683361	29525	1.95E-4
3143	-1294371857	81666	1.98E-4
3143	1622467859	144204	1.79E-4
3143	1308872869	10229	2.77E-4
3143	875134618	36595	2.14E-4
3143	1681121509	130173	1.9E-4
3143	81486627	115539	2.57E-4
3143	1839548637	64118	2.2E-4
3143	1361566301	40737	1.83E-4
3143	1627842168	52310	1.64E-4
3143	-1195779482	44475	2.34E-4
3143	-475861348	29705	0.422086
3143	-444166597	15221	0.273616
3143	-277641665	9224	1.98E-4
3143	-353007793	16307	2.18E-4
3143	-1772333076	22945	0.330082
3143	-24827172	127213	1.85E-4
3143	-471212066	14747	1.93E-4
3143	1266980735	21718	1.7E-4
3143	1616854521	37738	1.81E-4
3143	167190127	20570	2.15E-4
3143	516916645	39594	1.94E-4
3143	1350895482	16063	1.96E-4
3143	-2057780496	27682	1.98E-4
3143	1178310115	108737	1.92E-4
3143	-333690848	60398	1.95E-4
3143	-800491009	9515	2.43E-4
3143	-2026363091	10479	2.84E-4
3143	880819005	26552	1.83E-4
3143	2041943355	38745	2.04E-4
3143	700174240	32123	2.09E-4
3143	2018096667	44518	1.96E-4
3143	-484243160	57110	1.86E-4
3143	846434819	19928	2.16E-4
3143	1915969500	13205	0.204531
3143	511532757	35739	0.323161
3143	-712885259	36495	1.83E-4
3143	399851856	55655	1.99E-4
3143	490054004	20810	0.195422
3143	736494629	17469	2.01E-4
3143	1186788254	20556	1.84E-4
3143	405140485	44060	1.74E-4
3143	1852391530	13573	2.81E-4
3143	-1185974083	12904	3.46E-4
3143	-1017882539	9813	2.46E-4
3143	656363360	65859	1.64E-4
3143	758617882	63995	1.94E-4
3143	1007993573	26753	1.81E-4
3143	-745295011	30512	1.89E-4
3143	993117742	7789	1.77E-4
3143	1668600785	100175	1.78E-4
3143	-872278176	64307	2.24E-4
3143	146825197	31405	2.01E-4
3143	2037360412	20828	1.93E-4
3143	941483754	17510	0.788288
3143	-289486788	11184	2.03E-4
3143	-200977213	48728	1.84E-4
3143	-1589591894	33020	2.11E-4
3143	-377238632	19004	0.326387
3143	1627996146	18745	2.93E-4
3143	1356811744	43872	1.85E-4
3143	-742402037	10741	1.87E-4
3143	1989676257	24487	1.99E-4
3143	1870573216	12959	2.55E-4
3143	-1263888153	19596	1.89E-4
3143	-583150167	15537	1.82E-4
3143	-1987307015	43634	1.93E-4
3143	1292658183	27416	3.28E-4
3143	-1572369714	10471	2.24E-4
3143	2030165019	10020	1.78E-4
3143	-1242781039	18060	0.222274
3143	1484891418	22799	2.9E-4
3144	631157388	20586	1.88E-4
3144	-1529014917	20943	3.03E-4
3144	769785311	8274	1.83E-4
3144	-102426870	19002	1.78E-4
3144	-1570360697	17312	2.32E-4
3144	1748122439	32032	1.86E-4
3144	-1523495737	48334	1.91E-4
3144	-1022761096	30341	1.84E-4
3144	-2082831188	11553	0.294782
3144	1281860557	32695	1.88E-4
3144	-447267945	30939	1.74E-4
3144	-1095075212	24702	1.71E-4
3144	897953084	16754	2.36E-4
3144	-1515841539	23340	1.96E-4
3144	307375102	20294	2.57E-4
3144	1672192119	40824	2.34E-4
3144	-232148453	16639	1.99E-4
3144	-361127958	42493	1.75E-4
3144	1056786765	31588	2.53E-4
3144	-216582084	155978	1.84E-4
3144	-1350848499	20818	1.92E-4
3144	-963562267	22770	1.77E-4
3144	-818929024	37282	1.85E-4
3144	1096023511	22324	1.91E-4
3144	991275081	10706	0.312353
3144	-1271319409	29838	1.82E-4
3144	-295920726	47975	1.93E-4
3144	-410742395	24851	1.96E-4
3144	-1407555152	20861	0.204624
3144	-1887071605	34935	2.07E-4
3144	-208879226	23880	2.1E-4
3144	239666458	11750	0.205102
3144	-1856678111	10452	2.76E-4
3144	993117742	7789	1.93E-4
3144	1104419377	12863	0.332076
3144	1881773437	21581	1.96E-4
3144	-121348232	10246	0.456305
3144	-2060135616	44659	1.74E-4
3144	793839295	26512	2.63E-4
3144	-1160280044	102648	1.83E-4
3144	-2001345080	114344	2.99E-4
3144	-66439290	7114	0.209346
3144	-1674883640	75922	1.97E-4
3144	-818912780	14882	2.03E-4
3144	-1084452267	50630	1.75E-4
3144	-459070761	15843	2.64E-4
3144	-1216664441	186309	1.93E-4
3144	-1854681518	140127	1.79E-4
3144	701595205	17313	2.37E-4
3144	1631103172	32939	2.09E-4
3144	311392918	37311	2.14E-4
3144	-754209737	14218	0.227905
3144	-2125928453	28011	1.91E-4
3144	-6618188	19941	0.423396
3144	1712317211	11183	1.85E-4
3144	-671151211	22499	1.87E-4
3144	-1363795338	13740	2.89E-4
3144	829864224	15983	1.95E-4
3144	-2077112619	9570	0.208014
3144	-1801100262	25915	0.271046
3144	1713829954	75721	2.11E-4
3144	-770870708	59540	0.402514
3144	-1152942823	64814	2.49E-4
3144	1209978788	47314	2.07E-4
3144	165183151	10080	0.317852
3144	-1217765022	14376	2.02E-4
3144	924493266	13756	0.355557
3144	-1325128766	36741	1.75E-4
3144	82955614	39543	1.92E-4
3144	-1675731420	14810	1.78E-4
3144	-1692019305	39807	2.01E-4
3144	-200589096	87390	2.21E-4
3144	1524651084	13664	0.226053
3144	523636749	64201	1.89E-4
3144	-1228373539	62803	1.89E-4
3144	1433744533	10341	0.231851
3144	-551190465	27821	1.99E-4
3144	-383381740	40652	1.92E-4
3144	-1356690961	36103	1.7E-4
3144	-904645767	40311	1.9E-4
3144	-834798648	72635	2.59E-4
3145	-1748589564	8090	2.2E-4
3145	-926376832	71314	1.91E-4
3145	-1772753021	114715	2.41E-4
3145	-1006198773	14387	2.37E-4
3145	1521853874	34372	0.34617
3145	-1782417570	46659	2.02E-4
3145	40920486	13007	1.97E-4
3145	-53435503	20910	2.69E-4
3145	1392582990	58517	1.93E-4
3145	-783022754	32192	2.06E-4
3145	-1554679521	40592	2.74E-4
3145	-741055194	11744	3.67E-4
3145	-1448524834	18808	2.75E-4
3145	-1545693969	37897	2.17E-4
3145	-251309112	13757	2.15E-4
3145	1359582005	160820	0.403969
3145	2444219	19524	2.18E-4
3145	-952337757	30866	0.223427
3145	-1053965736	21714	0.351195
3145	-1103511378	32095	2.04E-4
3145	1854691467	82370	0.375665
3145	-2057851138	54543	2.2E-4
3145	791706964	77853	2.66E-4
3145	1417086269	31090	1.145997
3145	506968303	13832	2.02E-4
3145	2119370690	86228	1.68E-4
3145	946632420	20677	1.88E-4
3145	-1518839455	37935	1.86E-4
3145	1107675086	20520	3.41E-4
3145	-1258871993	74536	1.82E-4
3145	1406492461	61831	2.3E-4
3145	-767327235	22100	2.29E-4
3145	-1632638371	24765	1.94E-4
3145	640953974	20075	1.93E-4
3145	1003072278	11557	1.88E-4
3145	-1462024106	13933	1.88E-4
3145	-2001140962	12555	2.1E-4
3145	-1350848499	20818	1.93E-4
3145	-667965861	95289	1.78E-4
3145	-1177947391	9252	0.009335
3145	665952153	105529	2.0E-4
3145	1531545341	53385	1.86E-4
3145	-1859380761	24394	1.82E-4
3145	1374152077	55372	1.95E-4
3145	-153607001	22619	2.06E-4
3145	567463189	49376	1.87E-4
3145	1180642839	8883	2.59E-4
3145	1243290222	13660	2.54E-4
3145	1884612889	34917	0.307046
3145	248834799	49151	1.88E-4
3145	-321793087	12299	2.01E-4
3145	-234908500	20793	1.91E-4
3145	569688535	40464	1.93E-4
3145	-1319617774	13341	2.1E-4
3145	-985770664	23316	2.34E-4
3145	-2034415944	9268	2.68E-4
3145	-311572353	47578	2.28E-4
3145	-316569667	23659	1.91E-4
3145	-818051637	59499	2.21E-4
3145	199357416	91428	2.14E-4
3145	-1823715603	16915	3.09E-4
3145	697365882	20980	2.55E-4
3145	1778241888	19378	2.17E-4
3145	352690898	12981	0.009263
3145	866097988	264025	2.5E-4
3145	-1165568625	27508	2.39E-4
3145	1553746305	52326	1.74E-4
3145	-874010971	16288	2.11E-4
3145	1879032488	13714	0.346012
3145	-166161704	50978	0.366452
3145	1501735111	17235	1.81E-4
3145	-805371026	231407	0.301125
3145	-1104472921	17143	0.914161
3145	741729003	54252	2.67E-4
3145	-49354127	22591	1.97E-4
3145	1715575950	19102	2.29E-4
3145	1015175302	58663	2.21E-4
3145	654024173	67272	1.87E-4
3145	37716112	47785	1.99E-4
3145	886865412	24089	2.15E-4
3145	1673863835	25010	0.352213
3145	-2099241638	36827	3.2E-4
3145	-859603110	76939	1.86E-4
3145	-761535937	29944	0.218061
3145	-306707	23555	2.67E-4
3145	-94651124	24173	2.03E-4
3145	1215436504	38297	2.62E-4
3145	1815397176	27779	2.99E-4
3145	-951644619	8875	3.29E-4
3145	-1750042152	16665	3.24E-4
3146	1261911585	36726	2.77E-4
3146	-401780618	161566	2.06E-4
3146	-266311569	15780	1.82E-4
3146	993117742	7789	1.7E-4
3146	-1824426730	28241	2.64E-4
3146	883156860	32788	1.91E-4
3146	-299545188	17907	1.88E-4
3146	-388053318	32602	1.99E-4
3146	-406064754	39120	1.72E-4
3146	483439175	61860	2.1E-4
3146	328474108	51331	2.6E-4
3146	414261514	7965	1.63E-4
3146	2132043353	8014	0.308178
3146	-2116947991	18232	1.99E-4
3146	1076882891	23804	2.27E-4
3146	-1776251727	9888	1.79E-4
3146	-2128782071	8877	0.278058
3146	-1278441398	33739	1.91E-4
3146	1533826998	49362	2.72E-4
3146	-1881644884	11907	2.45E-4
3146	-609826756	22871	3.14E-4
3146	1195631922	26838	1.84E-4
3146	-1175879218	20986	2.79E-4
3146	2114080986	36136	1.89E-4
3146	-1993130745	17724	1.96E-4
3146	129184177	15829	1.88E-4
3146	-685944722	87197	1.93E-4
3146	1161091854	19723	2.47E-4
3146	172050616	18972	1.91E-4
3146	-1062137120	22107	3.35E-4
3146	-406397402	15172	2.6E-4
3146	470593261	11325	0.224288
3146	-1546256611	19936	2.59E-4
3146	-1553382513	110469	2.2E-4
3146	1687177482	38226	2.04E-4
3146	-1895135002	13265	0.354498
3146	-1377790335	10943	1.9E-4
3146	-1780679537	61268	1.85E-4
3146	690914832	16645	1.75E-4
3146	-1745559320	34986	3.03E-4
3146	843545466	14665	1.88E-4
3146	-676295937	13451	2.76E-4
3146	35246346	32351	0.233494
3146	-1145397696	24693	0.650438
3146	-1435242291	24501	2.1E-4
3146	1474082578	49937	1.84E-4
3146	-1075721641	52356	1.84E-4
3146	-674626637	35325	1.86E-4
3146	-974761538	63679	2.08E-4
3146	-1324358044	34030	1.83E-4
3146	1684443911	48876	1.82E-4
3146	841813546	19744	1.78E-4
3146	296789703	202131	2.63E-4
3146	-698106341	12031	0.262708
3146	-1655849768	14857	2.57E-4
3146	-806307362	9320	2.8E-4
3146	-1910342379	10129	2.11E-4
3146	-2057780496	27678	1.98E-4
3146	1435572009	21222	1.88E-4
3146	1702570383	38210	1.79E-4
3146	1967094472	164378	2.34E-4
3146	-394197243	15947	0.759318
3146	-2015265242	11866	1.71E-4
3146	1286767203	28930	1.89E-4
3146	-867608714	11012	0.007679
3146	258460158	15645	2.58E-4
3146	586846119	9930	1.98E-4
3146	1437989722	26148	1.99E-4
3146	-651583717	21870	2.38E-4
3146	1215961336	25703	1.95E-4
3146	-1936973504	25494	1.95E-4
3146	-483247082	64686	2.16E-4
3146	-557058345	17052	2.42E-4
3146	-1641647975	123930	1.83E-4
3146	-1526294927	11909	1.87E-4
3146	1787971712	24782	1.8E-4
3146	1041744846	53985	1.87E-4
3146	890436131	18664	1.84E-4
3146	479052539	56492	1.8E-4
3146	-514609524	16926	1.84E-4
3146	-1902174845	20914	0.326406
3146	1774192738	46771	2.01E-4
3146	929295445	39292	2.13E-4
3146	1845444715	59509	1.58E-4
3146	84681482	25127	1.9E-4
3146	-2132719562	36501	1.94E-4
3146	1937658440	30839	1.94E-4
3146	86943484	6513	0.213548
3146	1338940940	67027	2.13E-4
3146	572837996	52034	3.62E-4
3146	-1666465732	13877	0.214986
3146	-503822241	14849	2.07E-4
3146	-1444411941	61499	1.77E-4
3146	1684646894	13979	2.95E-4
3146	571062089	105819	1.97E-4
3146	-116946968	15455	1.89E-4
3147	-129953994	95568	1.92E-4
3147	1886705672	10730	0.274308
3147	-1911013440	12855	1.81E-4
3147	-1252268702	78295	1.76E-4
3147	-1484139458	27551	2.16E-4
3147	2005633096	10957	2.66E-4
3147	-1873591267	30576	2.5E-4
3147	505370736	22643	2.12E-4
3147	1254004817	51915	1.76E-4
3147	-1866295023	13842	1.86E-4
3147	-675365979	13161	3.61E-4
3147	2051557135	31713	2.05E-4
3147	-572654006	31120	2.06E-4
3147	-1521667930	21850	2.31E-4
3147	-625612639	11892	0.204512
3147	1557922210	29578	1.98E-4
3147	1256302278	33671	2.43E-4
3147	-1350848499	20818	1.74E-4
3147	-1218165174	19489	2.45E-4
3147	-135200981	28098	1.88E-4
3147	498742327	66439	2.45E-4
3147	760499971	81032	1.89E-4
3147	-803308063	7279	0.399416
3147	-677442160	27982	0.304266
3147	629947558	51176	3.2E-4
3147	23002236	41879	3.51E-4
3147	-1461410098	16981	1.92E-4
3147	1070038043	24434	0.278125
3147	1577085495	52745	2.48E-4
3147	518920838	14237	2.4E-4
3147	-1328273158	115575	1.71E-4
3147	2103631661	100893	1.81E-4
3147	972619798	26966	2.18E-4
3147	1091579695	22730	2.81E-4
3147	-1629072531	11363	2.19E-4
3147	-717521814	58358	1.92E-4
3147	2031845652	202062	1.73E-4
3147	528937687	23546	0.213526
3147	-852594692	22494	1.84E-4
3147	249292022	96684	1.89E-4
3147	-932530787	23725	1.96E-4
3147	994282319	48433	1.89E-4
3147	-611387380	67640	2.14E-4
3147	1016134182	7722	1.93E-4
3147	985725867	37002	1.89E-4
3147	-164536567	14136	1.89E-4
3147	-1579435156	12758	2.4E-4
3147	546714621	25021	1.89E-4
3147	1669469911	9495	1.76E-4
3147	629947558	51176	0.158739
3147	-1785518648	30587	2.66E-4
3147	1331301065	12816	1.82E-4
3147	-1582906519	15517	2.67E-4
3147	889896820	17761	1.82E-4
3147	462801667	52464	2.06E-4
3147	993117742	7789	1.84E-4
3147	-1367554787	78211	1.82E-4
3147	1016134182	7722	1.99E-4
3147	-202344	19056	2.76E-4
3147	312615973	56544	1.8E-4
3147	655327212	36098	2.11E-4
3147	-1258530640	32833	1.84E-4
3147	1611140742	20153	3.1E-4
3147	2023726215	95096	1.99E-4
3147	-451657181	37839	2.03E-4
3147	435210191	22787	2.7E-4
3147	1330715020	15127	1.75E-4
3147	-55016557	103664	2.85E-4
3147	-342472083	10988	0.273253
3147	1005052644	9775	0.507397
3147	107590416	31106	1.94E-4
3147	1775770503	9041	1.94E-4
3147	1775770503	9041	1.93E-4
3147	1084212635	19458	1.77E-4
3147	1379028949	9263	2.45E-4
3147	1659768845	9981	2.04E-4
3147	550948435	60781	2.78E-4
3147	-1293296061	39414	1.9E-4
3147	802524486	20335	1.83E-4
3147	1426384615	61338	2.81E-4
3147	1158698880	25144	0.197347
3147	114771978	32745	1.75E-4
